温度，oC,频率，Hz,磁芯损耗，w/m3,max_value,励磁波形
90,99950,9405.306412,0.048721947,正弦波
90,99950,18153.71856,0.061164233,正弦波
90,99950,34587.41595,0.075711069,正弦波
90,99950,67179.51748,0.095119203,正弦波
90,99950,131884.9925,0.119742521,正弦波
90,99950,246385.1307,0.146856802,正弦波
90,99950,335887.4588,0.163927753,正弦波
90,112160,1101.122529,0.019665978,正弦波
90,112160,1396.179475,0.022020233,正弦波
90,112160,11384.2747,0.049134718,正弦波
90,112160,15862.02693,0.055021412,正弦波
90,112160,22649.09947,0.06154625,正弦波
90,112160,58641.30177,0.085615099,正弦波
90,112160,82574.36605,0.096155355,正弦波
90,112160,117384.707,0.108322865,正弦波
90,112160,157445.9376,0.118781259,正弦波
90,112160,216078.6914,0.132477825,正弦波
90,125850,748.8490684,0.015510799,正弦波
90,125860,1316.060527,0.019589418,正弦波
90,125850,1611.107475,0.021829283,正弦波
90,125860,2187.650879,0.024559129,正弦波
90,125850,2928.96854,0.027497598,正弦波
90,125860,3947.353621,0.030815595,正弦波
90,125860,5382.184629,0.034753539,正弦波
90,125860,7368.432298,0.039039873,正弦波
90,125850,13794.65456,0.049216814,正弦波
90,125860,26451.64316,0.06082683,正弦波
90,125860,36507.62557,0.068104906,正弦波
90,125860,51207.73643,0.076735045,正弦波
90,125860,71751.16413,0.086102418,正弦波
90,125860,138910.7528,0.106762004,正弦波
90,141260,577.1195732,0.012711748,正弦波
90,141270,944.3142503,0.015629478,正弦波
90,141260,1244.021007,0.01749425,正弦波
90,141260,2738.754947,0.024597514,正弦波
90,141260,3645.664777,0.027472607,正弦波
90,141260,6620.9809,0.034736731,正弦波
90,141260,9151.280305,0.039179214,正弦波
90,141260,12386.64836,0.043863385,正弦波
90,141260,23795.9738,0.054456388,正弦波
90,141260,44777.58463,0.068237028,正弦波
90,141260,63675.66145,0.077068028,正弦波
90,141260,89497.13315,0.08680712,正弦波
90,141260,122613.1362,0.095748515,正弦波
90,141260,167445.5952,0.106784735,正弦波
90,158510,615.8035297,0.011659476,正弦波
90,158500,697.441908,0.012341859,正弦波
90,158500,914.6966705,0.013879885,正弦波
90,158500,1214.43296,0.015646274,正弦波
90,158500,1532.414762,0.017352383,正弦波
90,158500,2041.811406,0.019550564,正弦波
90,158500,3457.779858,0.024512185,正弦波
90,158500,4660.792966,0.027650359,正弦波
90,158500,6244.379824,0.030986599,正弦波
90,158500,8555.607026,0.034921295,正弦波
90,158500,11568.35366,0.039158241,正弦波
90,158510,16543.94382,0.043951817,正弦波
90,158500,29690.77551,0.054453671,正弦波
90,158500,57206.96419,0.068937004,正弦波
90,158500,79933.50996,0.077499845,正弦波
90,158500,109490.0525,0.085753669,正弦波
90,177820,856.3056766,0.011935282,正弦波
90,177820,941.6796804,0.012421722,正弦波
90,177820,1228.685775,0.013931796,正弦波
90,177820,1542.916597,0.015435055,正弦波
90,177820,2639.111211,0.019406954,正弦波
90,177820,4580.438956,0.024648538,正弦波
90,177820,6090.865187,0.027660368,正弦波
90,177820,8272.159552,0.031201246,正弦波
90,177820,11047.05505,0.034931649,正弦波
90,177820,38397.1278,0.054876178,正弦波
90,177820,52846.20817,0.06167957,正弦波
90,177820,71543.58003,0.068839839,正弦波
90,177820,99718.93554,0.07670655,正弦波
90,177820,183460.8634,0.095806681,正弦波
90,199500,1227.79702,0.012187273,正弦波
90,199500,2750.09621,0.017413441,正弦波
90,199500,4642.03883,0.022029914,正弦波
90,199500,6062.988616,0.024643052,正弦波
90,199500,8167.884752,0.027740398,正弦波
90,199500,10851.12541,0.031155234,正弦波
90,199500,19713.88103,0.038711246,正弦波
90,199500,26142.20861,0.04332585,正弦波
90,199500,35280.90151,0.048627685,正弦波
90,199500,66757.69142,0.061567217,正弦波
90,199500,169627.44,0.086052082,正弦波
90,223850,1787.185994,0.012400415,正弦波
90,223850,1744.027165,0.012298665,正弦波
90,223850,2242.676432,0.013818462,正弦波
90,223850,4953.097559,0.019585328,正弦波
90,223850,6206.143921,0.021862412,正弦波
90,223850,8326.878499,0.024770817,正弦波
90,223850,19538.67763,0.034519837,正弦波
90,223850,26285.95712,0.038956895,正弦波
90,223850,63118.20689,0.054991698,正弦波
90,251170,5309.609099,0.017485284,正弦波
90,251170,6808.57255,0.019549233,正弦波
90,251170,19670.90911,0.030702517,正弦波
90,251170,26038.65544,0.034541407,正弦波
90,251170,34458.41893,0.038813485,正弦波
90,251170,45767.08282,0.043614202,正弦波
90,251170,149529.2394,0.068669238,正弦波
90,281850,3408.52138,0.012243224,正弦波
90,281850,4360.999583,0.01376401,正弦波
90,281850,5716.169674,0.015586072,正弦波
90,281850,7278.547484,0.01745846,正弦波
90,281850,12071.99807,0.02213579,正弦波
90,281850,20452.90182,0.027522899,正弦波
90,281850,26857.74657,0.030968905,正弦波
90,281860,46290.66935,0.039032409,正弦波
90,281860,105384.1442,0.054187686,正弦波
90,281860,144222.5477,0.061379646,正弦波
90,316230,13068.25434,0.019757893,正弦波
90,316230,35749.95788,0.030933694,正弦波
90,316230,47042.27708,0.034867342,正弦波
90,316230,61460.01182,0.039106176,正弦波
90,316230,81242.83568,0.04362929,正弦波
90,316230,138726.9703,0.054575861,正弦波
90,354820,7207.059643,0.012913315,正弦波
90,354820,6609.000965,0.012380296,正弦波
90,354820,8387.419219,0.013894205,正弦波
90,354820,10671.07363,0.015574439,正弦波
90,354820,17928.41134,0.019654264,正弦波
90,354820,22264.99204,0.021754115,正弦波
90,354820,28451.62043,0.024552613,正弦波
90,354820,47870.06218,0.03102776,正弦波
90,354820,61903.48255,0.03481031,正弦波
90,354820,82124.10162,0.038996239,正弦波
90,354820,137527.9411,0.04875183,正弦波
90,398100,9812.489941,0.01298459,正弦波
90,398100,11372.76396,0.013944812,正弦波
90,398100,14592.39463,0.015707608,正弦波
90,398100,23426.55393,0.019481424,正弦波
90,398100,49166.11579,0.027718172,正弦波
90,446680,15120.49185,0.013945569,正弦波
90,446690,39485.47472,0.021893297,正弦波
90,446690,50495.99039,0.024734707,正弦波
90,446690,64767.92221,0.027743892,正弦波
90,446680,139040.5959,0.038896664,正弦波
90,125860,139213.45,0.10676,正弦波
90,251180,2475.38,0.01232,正弦波
70,70840,238159.47,0.1663,正弦波
70,446690,36937.05,0.02189,正弦波
25,79470,95559.34,0.08785,正弦波
50,141270,1885.21,0.01756,正弦波
50,398100,32511.98,0.02462,正弦波
70,177830,2767.84,0.01952,正弦波
70,70840,6583.11,0.04389,正弦波
25,281860,10676.47,0.01972,正弦波
90,398100,37846.19,0.02459,正弦波
50,354830,5155.71,0.01294,正弦波
90,63030,694.36,0.02189,正弦波
50,177830,249632.54,0.0967,正弦波
90,281860,12101.86,0.02213,正弦波
50,63030,141618.7,0.13539,正弦波
90,70840,2588.99,0.03484,正弦波
25,63030,7963.97,0.03554,正弦波
90,354830,7220.56,0.01291,正弦波
70,112160,1346.29,0.01962,正弦波
50,141270,73473.14,0.06925,正弦波
70,125860,33680.71,0.06103,正弦波
50,50030,1302.35,0.02397,正弦波
50,199510,27383.37,0.03891,正弦波
50,63020,1456.28,0.02215,正弦波
25,177830,255925.63,0.08587,正弦波
25,141270,82490.89,0.06195,正弦波
70,177830,6816.21,0.02764,正弦波
25,223860,1880.22,0.01169,正弦波
25,354830,39826.92,0.02755,正弦波
25,79470,13206.25,0.03939,正弦波
25,354830,180505.51,0.04881,正弦波
25,446690,10633.61,0.01393,正弦波
25,70840,106603.21,0.09788,正弦波
25,177830,84139.11,0.05521,正弦波
25,177830,1127.86,0.01104,正弦波
25,99950,22046.61,0.04373,正弦波
25,70840,6708.94,0.03161,正弦波
25,398100,91873.66,0.03478,正弦波
25,158510,71994.57,0.05517,正弦波
25,158510,4510.9,0.01966,正弦波
25,158510,223634.42,0.08665,正弦波
25,354830,29366.24,0.02451,正弦波
25,99960,6774.1,0.02759,正弦波
25,158510,1731.49,0.01394,正弦波
25,316240,44961.69,0.03113,正弦波
25,70840,132026.41,0.10708,正弦波
